year,month,time,price,wprice,pop
2015,3,11:26:16,74600,,
2015,3,11:26:17,74600,,
2015,3,11:26:18,74600,,
2015,3,11:26:19,74600,,
2015,3,11:26:20,74600,,
2015,3,11:26:21,74600,,
2015,3,11:26:22,74600,,
2015,3,11:26:23,74600,,
2015,3,11:26:24,74600,,
2015,3,11:26:25,74600,,
2015,3,11:26:26,74600,,
2015,3,11:26:27,74600,,
2015,3,11:26:28,74600,,
2015,3,11:26:29,74600,,
2015,3,11:26:30,74600,,
2015,3,11:26:31,74600,,
2015,3,11:26:32,74600,,
2015,3,11:26:33,74600,,
2015,3,11:26:34,74600,,
2015,3,11:26:35,74600,,
2015,3,11:26:36,74600,,
2015,3,11:26:37,74600,,
2015,3,11:26:38,74600,,
2015,3,11:26:39,74600,,
2015,3,11:26:40,74600,,
2015,3,11:26:41,74600,,
2015,3,11:26:42,74600,,
2015,3,11:26:43,74600,,
2015,3,11:26:44,74600,,
2015,3,11:26:45,74600,,
2015,3,11:26:46,74600,,
2015,3,11:26:47,74600,,
2015,3,11:26:48,74600,,
2015,3,11:26:49,74600,,
2015,3,11:26:50,74600,,
2015,3,11:26:51,74600,,
2015,3,11:26:52,74600,,
2015,3,11:26:53,74600,,
2015,3,11:26:54,74600,,
2015,3,11:26:55,74600,,
2015,3,11:26:56,74600,,
2015,3,11:26:57,74600,,
2015,3,11:26:58,74600,,
2015,3,11:26:59,74600,,
2015,3,11:27:00,74600,,
2015,3,11:27:01,74600,,
2015,3,11:27:02,74600,,
2015,3,11:27:03,74600,,
2015,3,11:27:04,74600,,
2015,3,11:27:05,74600,,
2015,3,11:27:06,74600,,
2015,3,11:27:07,74600,,
2015,3,11:27:08,74600,,
2015,3,11:27:09,74600,,
2015,3,11:27:10,74600,,
2015,3,11:27:11,74600,,
2015,3,11:27:12,74600,,
2015,3,11:27:13,74600,,
2015,3,11:27:14,74600,,
2015,3,11:27:15,74600,,
2015,3,11:27:16,74600,,
2015,3,11:27:17,74600,,
2015,3,11:27:18,74600,,
2015,3,11:27:19,74600,,
2015,3,11:27:20,74600,,
2015,3,11:27:21,74600,,
2015,3,11:27:22,74600,,
2015,3,11:27:23,74600,,
2015,3,11:27:24,74600,,
2015,3,11:27:25,74600,,
2015,3,11:27:26,74600,,
2015,3,11:27:27,74600,,
2015,3,11:27:28,74600,,
2015,3,11:27:29,74600,,
2015,3,11:27:30,74600,,
2015,3,11:27:31,74600,,
2015,3,11:27:32,74600,,
2015,3,11:27:33,74600,,
2015,3,11:27:34,74600,,
2015,3,11:27:35,74600,,
2015,3,11:27:36,74600,,
2015,3,11:27:37,74600,,
2015,3,11:27:38,74600,,
2015,3,11:27:39,74600,,
2015,3,11:27:40,74600,,
2015,3,11:27:41,74600,,
2015,3,11:27:42,74600,,
2015,3,11:27:43,74600,,
2015,3,11:27:44,74600,,
2015,3,11:27:45,74600,,
2015,3,11:27:46,74600,,
2015,3,11:27:47,74600,,
2015,3,11:27:48,74600,,
2015,3,11:27:49,74600,,
2015,3,11:27:50,74600,,
2015,3,11:27:51,74600,,
2015,3,11:27:52,74600,,
2015,3,11:27:53,74600,,
2015,3,11:27:54,74600,,
2015,3,11:27:55,74600,,
2015,3,11:27:56,74600,,
2015,3,11:27:57,74600,,
2015,3,11:27:58,74600,,
2015,3,11:27:59,74600,,
2015,3,11:28:00,74600,,
2015,3,11:28:01,74600,,
2015,3,11:28:02,74600,,
2015,3,11:28:03,74600,,
2015,3,11:28:04,74600,,
2015,3,11:28:05,74600,,
2015,3,11:28:06,74600,,
2015,3,11:28:07,74600,,
2015,3,11:28:08,74600,,
2015,3,11:28:09,74600,,
2015,3,11:28:10,74600,,
2015,3,11:28:11,74600,,
2015,3,11:28:12,74600,,
2015,3,11:28:13,74600,,
2015,3,11:28:14,74600,,
2015,3,11:28:15,74600,,
2015,3,11:28:16,74600,,
2015,3,11:28:17,74600,,
2015,3,11:28:18,74600,,
2015,3,11:28:19,74600,,
2015,3,11:28:20,74600,,
2015,3,11:28:21,74600,,
2015,3,11:28:22,74600,,
2015,3,11:28:23,74600,,
2015,3,11:28:24,74600,,
2015,3,11:28:25,74600,,
2015,3,11:28:26,74600,,
2015,3,11:28:27,74600,,
2015,3,11:28:28,74600,,
2015,3,11:28:29,74600,,
2015,3,11:28:30,74600,,
2015,3,11:28:31,74600,,
2015,3,11:28:32,74600,,
2015,3,11:28:33,74600,,
2015,3,11:28:34,74600,,
2015,3,11:28:35,74600,,
2015,3,11:28:36,74600,,
2015,3,11:28:37,74600,,
2015,3,11:28:38,74600,,
2015,3,11:28:39,74600,,
2015,3,11:28:40,74600,,
2015,3,11:28:41,74600,,
2015,3,11:28:42,74600,,
2015,3,11:28:43,74600,,
2015,3,11:28:44,74600,,
2015,3,11:28:45,74600,,
2015,3,11:28:46,74600,,
2015,3,11:28:47,74600,,
2015,3,11:28:48,74600,,
2015,3,11:28:49,74600,,
2015,3,11:28:50,74600,,
2015,3,11:28:51,74600,,
2015,3,11:28:52,74600,,
2015,3,11:28:53,74600,,
2015,3,11:28:54,74600,,
2015,3,11:28:55,74600,,
2015,3,11:28:56,74600,,
2015,3,11:28:57,74600,,
2015,3,11:28:58,74600,,
2015,3,11:28:59,74600,,
2015,3,11:29:00,74600,,
2015,3,11:29:01,74600,,
2015,3,11:29:02,74600,,
2015,3,11:29:03,74600,,
2015,3,11:29:04,74600,,
2015,3,11:29:05,74600,,
2015,3,11:29:06,74600,,
2015,3,11:29:07,74600,,
2015,3,11:29:08,74600,,
2015,3,11:29:09,74600,,
2015,3,11:29:10,74600,,
2015,3,11:29:11,74600,,
2015,3,11:29:12,74600,,
2015,3,11:29:13,74600,,
2015,3,11:29:14,74600,,
2015,3,11:29:15,74600,,
2015,3,11:29:16,74600,,
2015,3,11:29:17,74600,,
2015,3,11:29:18,74600,,
2015,3,11:29:19,74600,,
2015,3,11:29:20,74600,,
2015,3,11:29:21,74600,,
2015,3,11:29:22,74600,,
2015,3,11:29:23,74600,,
2015,3,11:29:24,74600,,
2015,3,11:29:25,74600,,
2015,3,11:29:26,74600,,
2015,3,11:29:27,74600,,
2015,3,11:29:28,74600,,
2015,3,11:29:29,74600,,
2015,3,11:29:30,74600,,
2015,3,11:29:31,74600,,
2015,3,11:29:32,74600,,
2015,3,11:29:33,74600,,
2015,3,11:29:34,74600,,
2015,3,11:29:35,74600,,
2015,3,11:29:36,74600,,
2015,3,11:29:37,74600,,
2015,3,11:29:38,74600,,
2015,3,11:29:39,74600,,
2015,3,11:29:40,74600,,
2015,3,11:29:41,74600,,
2015,3,11:29:42,74600,,
2015,3,11:29:43,74600,,
2015,3,11:29:44,74600,,
2015,3,11:29:45,74600,,
2015,3,11:29:46,74600,,
2015,3,11:29:47,74600,,
2015,3,11:29:48,74600,,
2015,3,11:29:49,74600,,
2015,3,11:29:50,74600,,
2015,3,11:29:51,74600,,
2015,3,11:29:52,74600,,
2015,3,11:29:53,74600,,
2015,3,11:29:54,74600,,
2015,3,11:29:55,74600,,
2015,3,11:29:56,74600,,
2015,3,11:29:57,74600,,
2015,3,11:29:58,74600,,
2015,3,11:29:59,74600,,
2015,3,11:30:00,74600,,
2015,4,11:25:00,78200,,
2015,4,11:25:01,78200,,
2015,4,11:25:02,78200,,
2015,4,11:25:03,78200,,
2015,4,11:25:04,78200,,
2015,4,11:25:05,78200,,
2015,4,11:25:06,78200,,
2015,4,11:25:07,78200,,
2015,4,11:25:08,78200,,
2015,4,11:25:09,78200,,
2015,4,11:25:10,78200,,
2015,4,11:25:11,78200,,
2015,4,11:25:12,78200,,
2015,4,11:25:13,78200,,
2015,4,11:25:14,78200,,
2015,4,11:25:15,78200,,
2015,4,11:25:16,78200,,
2015,4,11:25:17,78200,,
2015,4,11:25:18,78200,,
2015,4,11:25:19,78300,,
2015,4,11:25:20,78300,,
2015,4,11:25:21,78300,,
2015,4,11:25:22,78300,,
2015,4,11:25:23,78300,,
2015,4,11:25:24,78300,,
2015,4,11:25:25,78300,,
2015,4,11:25:26,78300,,
2015,4,11:25:27,78300,,
2015,4,11:25:28,78300,,
2015,4,11:25:29,78300,,
2015,4,11:25:30,78300,,
2015,4,11:25:31,78300,,
2015,4,11:25:32,78400,,
2015,4,11:25:33,78400,,
2015,4,11:25:34,78400,,
2015,4,11:25:35,78400,,
2015,4,11:25:36,78400,,
2015,4,11:25:37,78400,,
2015,4,11:25:38,78400,,
2015,4,11:25:39,78400,,
2015,4,11:25:40,78500,,
2015,4,11:25:41,78500,,
2015,4,11:25:42,78500,,
2015,4,11:25:43,78500,,
2015,4,11:25:44,78500,,
2015,4,11:25:45,78500,,
2015,4,11:25:46,78500,,
2015,4,11:25:47,78500,,
2015,4,11:25:48,78500,,
2015,4,11:25:49,78500,,
2015,4,11:25:50,78500,,
2015,4,11:25:51,78500,,
2015,4,11:25:52,78500,,
2015,4,11:25:53,78500,,
2015,4,11:25:54,78500,,
2015,4,11:25:55,78500,,
2015,4,11:25:56,78500,,
2015,4,11:25:57,78500,,
2015,4,11:25:58,78500,,
2015,4,11:25:59,78500,,
2015,4,11:26:00,78500,,
2015,4,11:26:01,78500,,
2015,4,11:26:02,78500,,
2015,4,11:26:03,78500,,
2015,4,11:26:04,78500,,
2015,4,11:26:05,78500,,
2015,4,11:26:06,78500,,
2015,4,11:26:07,78500,,
2015,4,11:26:08,78500,,
2015,4,11:26:09,78500,,
2015,4,11:26:10,78500,,
2015,4,11:26:11,78600,,
2015,4,11:26:12,78600,,
2015,4,11:26:13,78600,,
2015,4,11:26:14,78600,,
2015,4,11:26:15,78600,,
2015,4,11:26:16,78600,,
2015,4,11:26:17,78600,,
2015,4,11:26:18,78600,,
2015,4,11:26:19,78600,,
2015,4,11:26:20,78600,,
2015,4,11:26:21,78700,,
2015,4,11:26:22,78700,,
2015,4,11:26:23,78700,,
2015,4,11:26:24,78700,,
2015,4,11:26:25,78700,,
2015,4,11:26:26,78700,,
2015,4,11:26:27,78800,,
2015,4,11:26:28,78800,,
2015,4,11:26:29,78800,,
2015,4,11:26:30,78800,,
2015,4,11:26:31,78800,,
2015,4,11:26:32,78800,,
2015,4,11:26:33,78800,,
2015,4,11:26:34,78800,,
2015,4,11:26:35,78800,,
2015,4,11:26:36,78800,,
2015,4,11:26:37,78800,,
2015,4,11:26:38,78800,,
2015,4,11:26:39,78800,,
2015,4,11:26:40,78800,,
2015,4,11:26:41,78800,,
2015,4,11:26:42,78800,,
2015,4,11:26:43,78800,,
2015,4,11:26:44,78800,,
2015,4,11:26:45,78800,,
2015,4,11:26:46,78800,,
2015,4,11:26:47,78800,,
2015,4,11:26:48,78800,,
2015,4,11:26:49,78800,,
2015,4,11:26:50,78800,,
2015,4,11:26:51,78800,,
2015,4,11:26:52,78800,,
2015,4,11:26:53,78800,,
2015,4,11:26:54,78800,,
2015,4,11:26:55,78800,,
2015,4,11:26:56,78800,,
2015,4,11:26:57,78800,,
2015,4,11:26:58,78800,,
2015,4,11:26:59,78800,,
2015,4,11:27:00,78800,,
2015,4,11:27:01,78800,,
2015,4,11:27:02,78800,,
2015,4,11:27:03,78900,,
2015,4,11:27:04,78900,,
2015,4,11:27:05,78900,,
2015,4,11:27:06,78900,,
2015,4,11:27:07,78900,,
2015,4,11:27:08,78900,,
2015,4,11:27:09,78900,,
2015,4,11:27:10,78900,,
2015,4,11:27:11,78900,,
2015,4,11:27:12,78900,,
2015,4,11:27:13,79000,,
2015,4,11:27:14,79000,,
2015,4,11:27:15,79000,,
2015,4,11:27:16,79000,,
2015,4,11:27:17,79000,,
2015,4,11:27:18,79000,,
2015,4,11:27:19,79000,,
2015,4,11:27:20,79000,,
2015,4,11:27:21,79000,,
2015,4,11:27:22,79100,,
2015,4,11:27:23,79100,,
2015,4,11:27:24,79100,,
2015,4,11:27:25,79100,,
2015,4,11:27:26,79100,,
2015,4,11:27:27,79100,,
2015,4,11:27:28,79100,,
2015,4,11:27:29,79100,,
2015,4,11:27:30,79100,,
2015,4,11:27:31,79100,,
2015,4,11:27:32,79100,,
2015,4,11:27:33,79100,,
2015,4,11:27:34,79100,,
2015,4,11:27:35,79100,,
2015,4,11:27:36,79100,,
2015,4,11:27:37,79100,,
2015,4,11:27:38,79100,,
2015,4,11:27:39,79100,,
2015,4,11:27:40,79100,,
2015,4,11:27:41,79100,,
2015,4,11:27:42,79100,,
2015,4,11:27:43,79100,,
2015,4,11:27:44,79100,,
2015,4,11:27:45,79100,,
2015,4,11:27:46,79100,,
2015,4,11:27:47,79100,,
2015,4,11:27:48,79200,,
2015,4,11:27:49,79200,,
2015,4,11:27:50,79200,,
2015,4,11:27:51,79200,,
2015,4,11:27:52,79200,,
2015,4,11:27:53,79200,,
2015,4,11:27:54,79200,,
2015,4,11:27:55,79200,,
2015,4,11:27:56,79200,,
2015,4,11:27:57,79200,,
2015,4,11:27:58,79200,,
2015,4,11:27:59,79300,,
2015,4,11:28:00,79300,,
2015,4,11:28:01,79300,,
2015,4,11:28:02,79300,,
2015,4,11:28:03,79300,,
2015,4,11:28:04,79300,,
2015,4,11:28:05,79300,,
2015,4,11:28:06,79300,,
2015,4,11:28:07,79300,,
2015,4,11:28:08,79300,,
2015,4,11:28:09,79400,,
2015,4,11:28:10,79400,,
2015,4,11:28:11,79400,,
2015,4,11:28:12,79400,,
2015,4,11:28:13,79400,,
2015,4,11:28:14,79400,,
2015,4,11:28:15,79400,,
2015,4,11:28:16,79400,,
2015,4,11:28:17,79400,,
2015,4,11:28:18,79400,,
2015,4,11:28:19,79400,,
2015,4,11:28:20,79400,,
2015,4,11:28:21,79400,,
2015,4,11:28:22,79400,,
2015,4,11:28:23,79500,,
2015,4,11:28:24,79500,,
2015,4,11:28:25,79500,,
2015,4,11:28:26,79500,,
2015,4,11:28:27,79500,,
2015,4,11:28:28,79500,,
2015,4,11:28:29,79500,,
2015,4,11:28:30,79500,,
2015,4,11:28:31,79500,,
2015,4,11:28:32,79600,,
2015,4,11:28:33,79600,,
2015,4,11:28:34,79600,,
2015,4,11:28:35,79600,,
2015,4,11:28:36,79600,,
2015,4,11:28:37,79600,,
2015,4,11:28:38,79700,,
2015,4,11:28:39,79700,,
2015,4,11:28:40,79700,,
2015,4,11:28:41,79700,,
2015,4,11:28:42,79700,,
2015,4,11:28:43,79700,,
2015,4,11:28:44,79700,,
2015,4,11:28:45,79700,,
2015,4,11:28:46,79700,,
2015,4,11:28:47,79700,,
2015,4,11:28:48,79700,,
2015,4,11:28:49,79800,,
2015,4,11:28:50,79800,,
2015,4,11:28:51,79800,,
2015,4,11:28:52,79800,,
2015,4,11:28:53,79800,,
2015,4,11:28:54,79800,,
2015,4,11:28:55,79800,,
2015,4,11:28:56,79800,,
2015,4,11:28:57,79800,,
2015,4,11:28:58,79800,,
2015,4,11:28:59,79900,,
2015,4,11:29:00,79900,,
2015,4,11:29:01,79900,,
2015,4,11:29:02,79900,,
2015,4,11:29:03,79900,,
2015,4,11:29:04,79900,,
2015,4,11:29:05,79900,,
2015,4,11:29:06,79900,,
2015,4,11:29:07,79900,,
2015,4,11:29:08,80000,,
2015,4,11:29:09,80000,,
2015,4,11:29:10,80000,,
2015,4,11:29:11,80000,,
2015,4,11:29:12,80000,,
2015,4,11:29:13,80000,,
2015,4,11:29:14,80000,,
2015,4,11:29:15,80000,,
2015,4,11:29:16,80000,,
2015,4,11:29:17,80000,,
2015,4,11:29:18,80000,,
2015,4,11:29:19,80000,,
2015,4,11:29:20,80000,,
2015,4,11:29:21,80000,,
2015,4,11:29:22,80000,,
2015,4,11:29:23,80000,,
2015,4,11:29:24,80000,,
2015,4,11:29:25,80000,,
2015,4,11:29:26,80000,,
2015,4,11:29:27,80000,,
2015,4,11:29:28,80100,,
2015,4,11:29:29,80100,,
2015,4,11:29:30,80100,,
2015,4,11:29:31,80100,,
2015,4,11:29:32,80100,,
2015,4,11:29:33,80100,,
2015,4,11:29:34,80100,,
2015,4,11:29:35,80100,,
2015,4,11:29:36,80200,,
2015,4,11:29:37,80200,,
2015,4,11:29:38,80200,,
2015,4,11:29:39,80200,,
2015,4,11:29:40,80300,,
2015,4,11:29:41,80300,,
2015,4,11:29:42,80300,,
2015,4,11:29:43,80300,,
2015,4,11:29:44,80300,,
2015,4,11:29:45,80300,,
2015,4,11:29:46,80300,,
2015,4,11:29:47,80300,,
2015,4,11:29:48,80300,,
2015,4,11:29:49,80400,,
2015,4,11:29:50,80400,,
2015,4,11:29:51,80400,,
2015,4,11:29:52,80400,,
2015,4,11:29:53,80500,,
2015,4,11:29:54,80500,,
2015,4,11:29:55,80600,,
2015,4,11:29:56,80600,,
2015,4,11:29:57,80600,,
2015,4,11:29:58,80600,,
2015,4,11:29:59,80600,,
2015,4,11:30:00,80600,,
2015,5,11:25:00,76400,,
2015,5,11:25:01,76400,,
2015,5,11:25:02,76400,,
2015,5,11:25:03,76400,,
2015,5,11:25:04,76500,,
2015,5,11:25:05,76500,,
2015,5,11:25:06,76500,,
2015,5,11:25:07,76500,,
2015,5,11:25:08,76500,,
2015,5,11:25:09,76500,,
2015,5,11:25:10,76600,,
2015,5,11:25:11,76600,,
2015,5,11:25:12,76600,,
2015,5,11:25:13,76700,,
2015,5,11:25:14,76700,,
2015,5,11:25:15,76700,,
2015,5,11:25:16,76700,,
2015,5,11:25:17,76700,,
2015,5,11:25:18,76700,,
2015,5,11:25:19,76700,,
2015,5,11:25:20,76700,,
2015,5,11:25:21,76700,,
2015,5,11:25:22,76700,,
2015,5,11:25:23,76700,,
2015,5,11:25:24,76700,,
2015,5,11:25:25,76700,,
2015,5,11:25:26,76700,,
2015,5,11:25:27,76700,,
2015,5,11:25:28,76700,,
2015,5,11:25:29,76700,,
2015,5,11:25:30,76700,,
2015,5,11:25:31,76700,,
2015,5,11:25:32,76700,,
2015,5,11:25:33,76700,,
2015,5,11:25:34,76700,,
2015,5,11:25:35,76700,,
2015,5,11:25:36,76700,,
2015,5,11:25:37,76700,,
2015,5,11:25:38,76700,,
2015,5,11:25:39,76800,,
2015,5,11:25:40,76800,,
2015,5,11:25:41,76800,,
2015,5,11:25:42,76800,,
2015,5,11:25:43,76800,,
2015,5,11:25:44,76800,,
2015,5,11:25:45,76800,,
2015,5,11:25:46,76800,,
2015,5,11:25:47,76800,,
2015,5,11:25:48,76800,,
2015,5,11:25:49,76800,,
2015,5,11:25:50,76800,,
2015,5,11:25:51,76800,,
2015,5,11:25:52,76800,,
2015,5,11:25:53,76800,,
2015,5,11:25:54,76800,,
2015,5,11:25:55,76800,,
2015,5,11:25:56,76800,,
2015,5,11:25:57,76900,,
2015,5,11:25:58,76900,,
2015,5,11:25:59,76900,,
2015,5,11:26:00,76900,,
2015,5,11:26:01,77000,,
2015,5,11:26:02,77000,,
2015,5,11:26:03,77000,,
2015,5,11:26:04,77000,,
2015,5,11:26:05,77000,,
2015,5,11:26:06,77000,,
2015,5,11:26:07,77000,,
2015,5,11:26:08,77000,,
2015,5,11:26:09,77000,,
2015,5,11:26:10,77000,,
2015,5,11:26:11,77000,,
2015,5,11:26:12,77000,,
2015,5,11:26:13,77000,,
2015,5,11:26:14,77000,,
2015,5,11:26:15,77000,,
2015,5,11:26:16,77000,,
2015,5,11:26:17,77000,,
2015,5,11:26:18,77000,,
2015,5,11:26:19,77000,,
2015,5,11:26:20,77000,,
2015,5,11:26:21,77000,,
2015,5,11:26:22,77000,,
2015,5,11:26:23,77000,,
2015,5,11:26:24,77000,,
2015,5,11:26:25,77000,,
2015,5,11:26:26,77000,,
2015,5,11:26:27,77000,,
2015,5,11:26:28,77000,,
2015,5,11:26:29,77000,,
2015,5,11:26:30,77000,,
2015,5,11:26:31,77000,,
2015,5,11:26:32,77000,,
2015,5,11:26:33,77000,,
2015,5,11:26:34,77000,,
2015,5,11:26:35,77100,,
2015,5,11:26:36,77100,,
2015,5,11:26:37,77100,,
2015,5,11:26:38,77100,,
2015,5,11:26:39,77100,,
2015,5,11:26:40,77100,,
2015,5,11:26:41,77100,,
2015,5,11:26:42,77100,,
2015,5,11:26:43,77100,,
2015,5,11:26:44,77100,,
2015,5,11:26:45,77100,,
2015,5,11:26:46,77100,,
2015,5,11:26:47,77100,,
2015,5,11:26:48,77100,,
2015,5,11:26:49,77200,,
2015,5,11:26:50,77200,,
2015,5,11:26:51,77200,,
2015,5,11:26:52,77200,,
2015,5,11:26:53,77300,,
2015,5,11:26:54,77300,,
2015,5,11:26:55,77300,,
2015,5,11:26:56,77300,,
2015,5,11:26:57,77300,,
2015,5,11:26:58,77300,,
2015,5,11:26:59,77300,,
2015,5,11:27:00,77300,,
2015,5,11:27:01,77300,,
2015,5,11:27:02,77300,,
2015,5,11:27:03,77300,,
2015,5,11:27:04,77300,,
2015,5,11:27:05,77300,,
2015,5,11:27:06,77300,,
2015,5,11:27:07,77300,,
2015,5,11:27:08,77300,,
2015,5,11:27:09,77300,,
2015,5,11:27:10,77300,,
2015,5,11:27:11,77300,,
2015,5,11:27:12,77300,,
2015,5,11:27:13,77300,,
2015,5,11:27:14,77300,,
2015,5,11:27:15,77300,,
2015,5,11:27:16,77300,,
2015,5,11:27:17,77300,,
2015,5,11:27:18,77300,,
2015,5,11:27:19,77300,,
2015,5,11:27:20,77400,,
2015,5,11:27:21,77400,,
2015,5,11:27:22,77400,,
2015,5,11:27:23,77400,,
2015,5,11:27:24,77400,,
2015,5,11:27:25,77400,,
2015,5,11:27:26,77400,,
2015,5,11:27:27,77400,,
2015,5,11:27:28,77400,,
2015,5,11:27:29,77500,,
2015,5,11:27:30,77500,,
2015,5,11:27:31,77500,,
2015,5,11:27:32,77500,,
2015,5,11:27:33,77500,,
2015,5,11:27:34,77600,,
2015,5,11:27:35,77600,,
2015,5,11:27:36,77600,,
2015,5,11:27:37,77600,,
2015,5,11:27:38,77600,,
2015,5,11:27:39,77600,,
2015,5,11:27:40,77600,,
2015,5,11:27:41,77600,,
2015,5,11:27:42,77600,,
2015,5,11:27:43,77600,,
2015,5,11:27:44,77600,,
2015,5,11:27:45,77600,,
2015,5,11:27:46,77600,,
2015,5,11:27:47,77600,,
2015,5,11:27:48,77600,,
2015,5,11:27:49,77600,,
2015,5,11:27:50,77600,,
2015,5,11:27:51,77600,,
2015,5,11:27:52,77600,,
2015,5,11:27:53,77600,,
2015,5,11:27:54,77600,,
2015,5,11:27:55,77600,,
2015,5,11:27:56,77600,,
2015,5,11:27:57,77600,,
2015,5,11:27:58,77600,,
2015,5,11:27:59,77600,,
2015,5,11:28:00,77700,,
2015,5,11:28:01,77700,,
2015,5,11:28:02,77700,,
2015,5,11:28:03,77700,,
2015,5,11:28:04,77700,,
2015,5,11:28:05,77700,,
2015,5,11:28:06,77700,,
2015,5,11:28:07,77700,,
2015,5,11:28:08,77700,,
2015,5,11:28:09,77700,,
2015,5,11:28:10,77800,,
2015,5,11:28:11,77800,,
2015,5,11:28:12,77800,,
2015,5,11:28:13,77800,,
2015,5,11:28:14,77800,,
2015,5,11:28:15,77800,,
2015,5,11:28:16,77900,,
2015,5,11:28:17,77900,,
2015,5,11:28:18,77900,,
2015,5,11:28:19,77900,,
2015,5,11:28:20,77900,,
2015,5,11:28:21,77900,,
2015,5,11:28:22,77900,,
2015,5,11:28:23,77900,,
2015,5,11:28:24,77900,,
2015,5,11:28:25,77900,,
2015,5,11:28:26,77900,,
2015,5,11:28:27,77900,,
2015,5,11:28:28,78000,,
2015,5,11:28:29,78000,,
2015,5,11:28:30,78000,,
2015,5,11:28:31,78000,,
2015,5,11:28:32,78000,,
2015,5,11:28:33,78000,,
2015,5,11:28:34,78000,,
2015,5,11:28:35,78000,,
2015,5,11:28:36,78000,,
